id,host_name,host_response_time,host_is_superhost,neighbourhood,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,number_of_reviews,last_review,review_scores_rating
30525465,Daniel,within an hour,t,CBD,CBD,80202,39.74654,-104.99452,Apartment,Entire home/apt,2,1,1,1,,$125.00 ,19,3/24/19,100
30526158,Jess,within an hour,f,West Highland,West Highland,80212,39.76541,-105.04272,Cottage,Entire home/apt,4,1,1,1,,$128.00 ,5,3/27/19,100
30530431,Chris & Jen,within an hour,t,City Park West,City Park West,80205,39.74919,-104.96507,House,Entire home/apt,8,1,3,3,,$221.00 ,15,4/12/19,100
30531072,Robert,within an hour,f,Valverde,Valverde,80219,39.72329,-105.0164,House,Private room,3,2,1,2,,$19.00 ,18,4/24/19,96
30531086,Loftium,within an hour,f,Cory - Merrill,Cory - Merrill,80210,39.69449,-104.95703,Guest suite,Entire home/apt,4,1,1,1,,$80.00 ,32,4/22/19,98
30533048,Loftium,within an hour,f,Sloane Lake,Sloan Lake,80211,39.75277,-105.02651,Guest suite,Entire home/apt,4,1,1,2,,$90.00 ,23,4/21/19,83
30535688,Ben,within an hour,f,Chaffee Park,Chaffee Park,80221,39.78686,-105.0162,House,Entire home/apt,6,2,2,3,,$99.00 ,5,3/24/19,100
30540098,Laura,within an hour,f,Five Points,Five Points,80205,39.76593,-104.97377,Bungalow,Entire home/apt,6,1.5,1,3,,$136.00 ,3,4/8/19,93
30540471,Gregorio,within an hour,f,CBD,CBD,80202,39.74632,-104.99319,Loft,Entire home/apt,7,1,2,7,,$206.00 ,11,4/7/19,96
30559980,Jd,within an hour,t,Whittier,Whittier,80205,39.75229,-104.96847,House,Entire home/apt,8,2.5,4,8,,$179.00 ,11,4/14/19,98
30562824,Daniel & Jess,within an hour,t,West Colfax,West Colfax,80204,39.74382,-105.03309,Townhouse,Entire home/apt,8,2.5,3,4,,$500.00 ,9,4/21/19,98
30563407,Daniel & Jess,within an hour,t,Speer,Speer,80203,39.717,-104.98599,House,Entire home/apt,16,4,5,10,,"$1,500.00 ",7,4/14/19,97
30563692,Loftium,within an hour,f,Sunnyside,Sunnyside,80211,39.77607,-105.02417,Guest suite,Entire home/apt,4,1,1,2,,$80.00 ,42,4/26/19,98
30564223,Loftium,within an hour,f,Berkeley,Berkeley,80212,39.77243,-105.03931,Guest suite,Entire home/apt,4,1,1,2,,$80.00 ,33,4/25/19,97
30566582,Ja'von,within an hour,f,CBD,CBD,80202,39.75119,-104.99206,Apartment,Entire home/apt,3,1,1,1,,$90.00 ,22,4/23/19,96
30566935,Loftium,within an hour,f,Berkeley,Berkeley,80211,39.77643,-105.02613,Guest suite,Entire home/apt,2,1,1,1,,$80.00 ,22,4/18/19,95
30566940,Ja'von,within an hour,f,CBD,CBD,80202,39.74659,-104.99131,Apartment,Entire home/apt,4,1,1,1,,$95.00 ,16,4/19/19,93
30567153,Ja'von,within an hour,f,CBD,CBD,80202,39.7467,-104.99293,Apartment,Entire home/apt,4,1,1,1,,$105.00 ,21,4/22/19,97
30567302,Ja'von,within an hour,f,CBD,CBD,80202,39.7485,-104.99119,Apartment,Entire home/apt,4,1,1,1,,$90.00 ,22,4/11/19,93
30582864,Matt + Lauren,within an hour,t,Sunnyside,Sunnyside,80211,39.7716,-105.00632,House,Entire home/apt,8,2,4,4,,$193.00 ,0,,
30585828,Matt + Katherine,within an hour,f,Five Points,Five Points,80205,39.7602,-104.98167,Apartment,Entire home/apt,4,1,1,1,,$99.00 ,23,4/14/19,97
30586019,Elizabeth,within an hour,t,Regis,Regis,80212,39.7843,-105.03939,Guesthouse,Entire home/apt,2,1,1,1,,$75.00 ,22,4/15/19,100
30587256,Kristi,within an hour,t,Baker,Baker,80204,39.72293,-104.99463,House,Private room,2,1,1,1,,$50.00 ,33,4/25/19,99
30670921,Shannon,within a day,t,Golden Triangle,Civic Center,80203,39.73601,-104.9884,Hotel,Private room,2,1,0,1,,$185.00 ,1,3/27/19,100
30675154,Evolve,within an hour,f,West Highland,West Highland,80211,39.76421,-105.03192,House,Entire home/apt,5,1,3,3,,$195.00 ,0,,
30683717,Gregorio,within an hour,f,Highland,Highland,80211,39.76145,-105.01764,Condominium,Entire home/apt,7,1,1,5,,$95.00 ,1,4/24/19,100
30713765,Peter,within an hour,t,Montbello,Montbello,80239,39.78712,-104.81008,House,Entire home/apt,6,1.5,3,3,,$110.00 ,3,4/2/19,100
30715023,AyJay,within an hour,t,Five Points,Five Points,80205,39.75219,-104.97995,House,Entire home/apt,4,2,2,2,,$70.00 ,3,3/9/19,87
30715421,Jimmy,within an hour,f,West Colfax,West Colfax,80204,39.73722,-105.03848,Townhouse,Entire home/apt,4,1,2,2,,$130.00 ,6,4/21/19,97
30737779,Annie,within an hour,f,East Colfax,East Colfax,80220,39.73765,-104.90042,Bungalow,Entire home/apt,6,1,2,3,,$98.00 ,8,4/21/19,90
30739889,Chris & Jen,within an hour,t,City Park West,City Park West,80205,39.74781,-104.96309,House,Entire home/apt,8,1,3,3,,$219.00 ,7,4/3/19,97
30741185,Sean,within an hour,t,Golden Triangle,Civic Center,80204,39.73702,-104.99334,Condominium,Entire home/apt,6,1.5,2,3,,$199.00 ,13,4/16/19,98
30742596,Loftium,within an hour,f,Skyland,Skyland,80205,39.755,-104.95518,Guest suite,Entire home/apt,4,1,1,2,,$65.00 ,29,4/19/19,99
30745074,Loftium,within an hour,f,North Park Hill,North Park Hill,80207,39.75884,-104.92674,Guest suite,Entire home/apt,6,1,2,3,,$79.00 ,16,4/22/19,96
30746405,Ryan,within an hour,t,Skyland,Skyland,80205,39.76129,-104.95967,House,Entire home/apt,6,2,2,3,,$119.00 ,30,4/16/19,98
30759386,Amelia,within an hour,f,Skyland,Skyland,80205,39.761,-104.94601,Guest suite,Entire home/apt,6,1,2,2,,$89.00 ,2,4/22/19,100
30762830,Nancy,within an hour,t,Chaffee Park,Chaffee Park,80221,39.79092,-105.02264,Townhouse,Entire home/apt,8,2,4,4,,$129.00 ,22,4/14/19,100
30764328,Sierra,within an hour,f,Barnum West,Barnum West,80219,39.72202,-105.04355,House,Shared room,3,2,1,6,,$27.00 ,6,4/3/19,83
30764593,Sierra,within an hour,f,Barnum West,Barnum West,80219,39.72236,-105.04356,House,Shared room,4,2,1,6,,$23.00 ,12,4/7/19,82
30765061,Sierra,within an hour,f,Barnum West,Barnum West,80219,39.72043,-105.04265,House,Shared room,1,2,1,6,,$22.00 ,9,4/9/19,80
30766133,Ari + Garrett,within an hour,t,Sloane Lake,Sloan Lake,80211,39.74965,-105.02744,House,Private room,2,1,1,1,,$55.00 ,30,4/26/19,99
30768565,Mary Ann,within a few hours,f,Stapleton,Stapleton,80238,39.78953,-104.88696,House,Entire home/apt,6,2.5,3,3,,$270.00 ,0,,
30769507,Cecilia,within a few hours,f,Speer,Speer,80203,39.71785,-104.98697,Apartment,Entire home/apt,4,2,2,2,,$76.00 ,0,,
30775073,Randy,N/A,f,Berkeley,Berkeley,80212,39.77873,-105.04665,House,Entire home/apt,8,3.5,4,4,,$475.00 ,0,,
30795636,Victor,within an hour,t,Gateway / Green Valley Ranch,Gateway - Green Valley Ranch,80249,39.76979,-104.73726,House,Private room,1,1,1,1,,$59.00 ,0,,
30814925,Scott,within an hour,f,Jefferson Park,Sloan Lake,80211,39.75758,-105.02534,Townhouse,Entire home/apt,4,1,1,1,,$123.00 ,3,4/22/19,100
30819895,Glen,within an hour,t,Cheesman Park,Cheesman Park,80218,39.7343,-104.97161,Guest suite,Entire home/apt,4,1,2,2,,$109.00 ,6,4/22/19,100
30820052,Tessa,within an hour,t,Westwood,Westwood,80219,39.70314,-105.03427,House,Entire home/apt,8,2,4,5,,$118.00 ,25,4/19/19,99
30824000,Ryan,within an hour,f,Clayton,Clayton,80205,39.76291,-104.94995,Bungalow,Entire home/apt,3,1,1,1,,$75.00 ,14,4/15/19,96
30825436,Juan,within a few hours,f,Gateway / Green Valley Ranch,Gateway - Green Valley Ranch,80249,39.77945,-104.77669,House,Private room,2,1,1,1,,$45.00 ,2,4/11/19,90
30827142,Audriana,within an hour,t,East Colfax,East Colfax,80220,39.73968,-104.90214,Bungalow,Entire home/apt,7,1,2,4,,$98.00 ,20,4/8/19,97
30853939,Janet,within an hour,t,Cherry Creek,Cherry Creek,80206,39.72412,-104.95828,Townhouse,Entire home/apt,8,4,4,4,,$400.00 ,13,4/26/19,98
30854580,Sarsha,within an hour,t,Berkeley,Berkeley,80211,39.77935,-105.036,Guesthouse,Entire home/apt,4,1,1,2,,$99.00 ,23,4/24/19,97
30857184,Glen,within an hour,t,Cheesman Park,Cheesman Park,80218,39.73446,-104.97169,Guest suite,Entire home/apt,2,1,1,1,,$99.00 ,2,3/25/19,100
30879610,Tom,within an hour,t,Speer,Speer,80203,39.72313,-104.9775,House,Entire home/apt,8,2.5,3,3,,$183.00 ,15,4/21/19,100
30882015,Sierra,within an hour,f,Barnum West,Barnum West,80219,39.72106,-105.04209,House,Shared room,4,2,1,6,,$24.00 ,2,1/22/19,90
30882031,Sierra,within an hour,f,Barnum West,Barnum West,80219,39.7222,-105.04204,House,Shared room,3,2,1,6,,$25.00 ,9,4/3/19,98
30882851,Dusty And Emma,within an hour,t,Hale,Hale,80220,39.72842,-104.93596,House,Entire home/apt,9,3,3,6,,$300.00 ,11,4/14/19,96
30890385,Aileen,within an hour,f,West Highland,West Highland,80212,39.75938,-105.05017,Apartment,Entire home/apt,4,1,2,3,,$89.00 ,5,4/21/19,100
30915768,Claire,within an hour,f,University Hills,University Hills,80222,39.67582,-104.93573,Guest suite,Entire home/apt,4,1,1,1,,$55.00 ,12,4/24/19,100
30929157,Chelsea,within an hour,t,Valverde,Valverde,80219,39.71447,-105.01821,Guest suite,Entire home/apt,2,1,1,1,,$60.00 ,28,4/24/19,99
30934543,Compton,within an hour,f,Skyland,Skyland,80205,39.76016,-104.94574,Townhouse,Private room,4,2,1,1,,$80.00 ,4,4/14/19,100
30935914,Evolve,within an hour,f,Cole,Cole,80205,39.766,-104.96421,House,Entire home/apt,6,2,2,2,,$235.00 ,0,,
30955430,Hank,within an hour,t,Highland,Highland,80211,39.76327,-105.01196,House,Entire home/apt,17,3.5,5,5,,$859.00 ,14,4/21/19,100
30957991,Robert,within an hour,f,Valverde,Valverde,80219,39.72048,-105.01675,House,Private room,4,2,1,1,,$19.00 ,11,3/31/19,89
30958120,Robert,within an hour,f,Valverde,Valverde,80219,39.72343,-105.01538,House,Private room,2,2,1,1,,$19.00 ,12,4/10/19,90
30958255,Robert,within an hour,f,Valverde,Valverde,80219,39.72493,-105.01659,House,Private room,2,2,1,1,,$19.00 ,16,4/15/19,89
30958525,Robert,within an hour,f,Valverde,Valverde,80219,39.72351,-105.01524,House,Private room,2,2,1,1,,$19.00 ,9,4/14/19,93
30958584,Robert,within an hour,f,Valverde,Valverde,80219,39.72348,-105.01629,House,Private room,3,2,1,2,,$19.00 ,10,4/9/19,94
30958691,Robert,within an hour,f,Valverde,Valverde,80219,39.72423,-105.01707,House,Private room,2,2,1,1,,$19.00 ,20,4/23/19,92
30967089,Meghan,within a few hours,f,Cole,Cole,80205,39.76836,-104.96685,Apartment,Entire home/apt,4,1,0,2,,$89.00 ,2,3/11/19,100
30979335,Taylor,within an hour,f,LoDo,Union Station,80202,39.75578,-105.00076,Apartment,Entire home/apt,4,2,2,2,,$250.00 ,9,4/13/19,98
30991941,Ashli,within an hour,t,Clayton,Clayton,80205,39.76212,-104.95537,Townhouse,Entire home/apt,4,1,1,2,,$71.00 ,26,4/22/19,99
31013216,Alli,within an hour,t,Kennedy,Kennedy,80014,39.65678,-104.85065,Apartment,Private room,2,1,1,1,,$35.00 ,13,4/22/19,95
31014300,Lisa & Dave,within an hour,t,North Capitol Hill,North Capitol Hill,80218,39.74296,-104.97357,Condominium,Private room,2,1.5,1,1,,$60.00 ,16,4/4/19,100
31018014,Ra,within a few hours,f,Speer,Speer,80203,39.71632,-104.98641,Loft,Entire home/apt,3,1,0,2,,$71.00 ,0,,
31026158,Meghan,within an hour,t,Skyland,Skyland,80205,39.76025,-104.94416,Townhouse,Private room,2,1,1,1,,$32.00 ,13,4/8/19,100
31030750,Carla,within a few hours,f,Congress Park,Congress Park,80206,39.73747,-104.95212,Condominium,Entire home/apt,3,1,2,2,,$78.00 ,2,4/1/19,100
31031915,Vince,within an hour,t,Northeast Park Hill,Northeast Park Hill,80207,39.76318,-104.91529,House,Entire home/apt,8,2,4,5,,$129.00 ,19,4/23/19,100
31032150,Vince,within an hour,t,Northeast Park Hill,Northeast Park Hill,80207,39.76341,-104.91326,House,Entire home/apt,8,2,4,5,,$135.00 ,21,4/15/19,96
31039806,Loftium,within an hour,f,Five Points,Five Points,80205,39.75826,-104.97511,Guest suite,Entire home/apt,4,1,1,1,,$80.00 ,22,4/21/19,85
31044530,Michael,N/A,f,City Park,City Park,80206,39.7413,-104.9543,Apartment,Entire home/apt,2,1,0,1,,$85.00 ,1,2/15/19,100
31052381,David,within an hour,f,Berkeley,Berkeley,80212,39.77041,-105.03808,House,Entire home/apt,6,2,2,3,,$200.00 ,5,3/20/19,100
31052762,Brian,within an hour,t,Highland,Highland,80211,39.75874,-105.01041,Townhouse,Entire home/apt,4,1,1,1,,$97.00 ,16,4/21/19,100
31053657,Richard,within an hour,t,Sloane Lake,Sloan Lake,80212,39.74824,-105.04106,House,Private room,2,1,1,1,,$79.00 ,5,3/28/19,100
31055862,Alexandra,within an hour,f,Berkeley,Berkeley,80212,39.77053,-105.03917,House,Entire home/apt,5,2,2,2,,$100.00 ,0,,
31056282,Julie,within an hour,t,Jefferson Park,Jefferson Park,80211,39.7529,-105.01988,Townhouse,Entire home/apt,6,1,2,2,,$110.00 ,16,4/14/19,95
31057360,AyJay,within an hour,t,Five Points,Five Points,80205,39.75218,-104.97813,House,Private room,2,1,1,1,,$149.00 ,18,4/26/19,100
31068852,Dean,within an hour,t,Berkeley,Berkeley,80212,39.77291,-105.04042,House,Entire home/apt,8,2.5,4,5,,$199.00 ,8,4/12/19,100
31083029,Cecile,within a few hours,f,Speer,Speer,80203,39.72035,-104.98318,House,Entire home/apt,6,1,2,2,,$118.00 ,2,1/6/19,100
31084975,Rochelle,within an hour,f,LoDo,Union Station,80202,39.75437,-105.00193,Apartment,Entire home/apt,4,2,2,2,,$125.00 ,2,2/25/19,100
31085879,Brian,within an hour,t,Clayton,Clayton,80205,39.76287,-104.94688,House,Private room,6,1,1,3,,$55.00 ,39,4/23/19,99
31086360,Gary,within an hour,f,Sloane Lake,Sloan Lake,80211,39.74886,-105.03037,House,Entire home/apt,6,3.5,3,3,,$197.00 ,7,4/14/19,100
31088278,Kathleen,within an hour,f,Goldsmith,Goldsmith,80222,39.6776,-104.92468,Guesthouse,Entire home/apt,2,1,1,1,,$89.00 ,6,4/8/19,87
31089043,Linda + Matt,within an hour,t,Highland,Highland,80211,39.75996,-105.00962,Condominium,Entire home/apt,5,2.5,2,2,,$149.00 ,13,4/20/19,100
31089108,Linda + Matt,within an hour,t,Highland,Highland,80211,39.7614,-105.00898,Townhouse,Entire home/apt,8,2.5,3,3,,$199.00 ,6,4/14/19,93
31116813,Anna,within an hour,t,Rosedale,Rosedale,80210,39.67784,-104.98689,Guest suite,Entire home/apt,2,1,1,1,,$100.00 ,15,4/21/19,100
31117836,Benjamin,within an hour,t,Five Points,Five Points,80205,39.76722,-104.97602,Apartment,Entire home/apt,6,2.5,3,4,,$150.00 ,15,4/21/19,100
31127161,Brian,N/A,f,Stapleton,Stapleton,80238,39.79315,-104.88286,Guest suite,Private room,3,2,3,3,,$30.00 ,0,,
31144161,Evolve,within an hour,f,Five Points,Five Points,80205,39.7486,-104.9745,Townhouse,Entire home/apt,4,3,2,2,,$215.00 ,1,2/1/19,100
31146198,Martin,within a day,f,Hale,Hale,80220,39.73061,-104.93203,Condominium,Entire home/apt,4,1.5,2,2,,$68.00 ,0,,
31153209,Polina,within an hour,f,University Park,University Park,80210,39.67994,-104.9592,Apartment,Private room,2,1,1,1,,$44.00 ,5,4/6/19,100
31165349,Alfonso,within an hour,t,Five Points,Five Points,80205,39.76534,-104.97526,House,Entire home/apt,6,2,2,3,,$110.00 ,20,4/19/19,99
31166864,Paul,within an hour,f,Villa Park,Villa Park,80204,39.73325,-105.04429,House,Entire home/apt,10,2.5,3,5,,$148.00 ,7,4/14/19,100
31168188,Andrew,within an hour,t,Northeast Park Hill,Northeast Park Hill,80207,39.76843,-104.92549,House,Private room,2,1,1,1,,$30.00 ,46,4/25/19,99
31168983,Amanda,within an hour,t,Cole,Cole,80205,39.76795,-104.9652,Townhouse,Entire home/apt,4,1,2,2,,$86.00 ,26,4/21/19,97
31172376,Evolve,within an hour,f,Five Points,Five Points,80202,39.76147,-104.99646,Condominium,Entire home/apt,6,1,0,1,,$195.00 ,0,,
31184015,Becky,within an hour,f,Washington Park West,Washington Park West,80210,39.69367,-104.97744,House,Private room,1,1,1,1,,$50.00 ,3,3/13/19,93
31186133,Sierra,within an hour,f,Barnum West,Barnum West,80219,39.72214,-105.04228,House,Shared room,4,2,1,4,,$24.00 ,6,3/10/19,93
31196469,Bobby,within a few hours,f,Lincoln Park,Lincoln Park,80204,39.73329,-105.00376,House,Entire home/apt,6,2,2,2,,$124.00 ,2,3/17/19,100
31202157,Nathan,within an hour,t,Skyland,Skyland,80205,39.76032,-104.95429,House,Entire home/apt,5,1,2,2,,$120.00 ,16,4/25/19,99
31209470,Darin,within an hour,t,Washington Park,Washington Park,80209,39.69714,-104.96033,Guesthouse,Entire home/apt,3,1,0,1,,$100.00 ,15,4/22/19,100
31209708,Shreaf,within an hour,f,Capitol Hill,Capitol Hill,80203,39.73289,-104.98454,Apartment,Entire home/apt,4,1,1,1,,$105.00 ,29,4/25/19,95
31210850,Aytekin,within a day,f,Cherry Creek,Cherry Creek,80209,39.71423,-104.94708,Apartment,Private room,1,1,1,2,,$75.00 ,1,2/8/19,
31222017,Bryan & Lottie,within an hour,t,Capitol Hill,Capitol Hill,80203,39.73515,-104.98465,Condominium,Entire home/apt,2,1,1,1,,$129.00 ,6,4/21/19,93
31222493,Jason,within an hour,t,Cory - Merrill,Cory - Merrill,80210,39.69551,-104.94654,House,Entire home/apt,15,2,4,5,,$194.00 ,9,4/21/19,100
31222983,Evolve,within an hour,f,Sloane Lake,Sloan Lake,80211,39.75779,-105.03489,House,Entire home/apt,6,1,2,2,,$215.00 ,0,,
31224970,Noel,within an hour,f,Capitol Hill,Capitol Hill,80203,39.73389,-104.98608,Apartment,Entire home/apt,2,1,1,1,,$79.00 ,5,4/14/19,84
31233302,Victor,within an hour,f,West Colfax,West Colfax,80204,39.74422,-105.02605,House,Entire home/apt,8,2,3,4,,$640.00 ,4,4/22/19,100
31239573,Chase,within a day,f,Hampden South,Hampden South,80237,39.63244,-104.90192,Apartment,Private room,2,1,1,1,,$75.00 ,0,,
31243020,Anna,within an hour,f,West Highland,West Highland,80212,39.7658,-105.04407,Condominium,Entire home/apt,2,1,1,1,,$75.00 ,10,4/24/19,100
31245679,Sasha,within an hour,f,CBD,CBD,80202,39.74488,-104.9931,Loft,Entire home/apt,3,1.5,1,2,,$134.00 ,18,4/25/19,94
31261351,Graham,within an hour,t,Capitol Hill,Capitol Hill,80218,39.73501,-104.97705,House,Entire home/apt,16,5,6,12,,$280.00 ,12,4/14/19,100
31261902,Angelica,within an hour,t,West Highland,West Highland,80212,39.76688,-105.04216,Townhouse,Entire home/apt,4,1,2,2,,$90.00 ,0,,
31262420,Bethany,within an hour,f,Congress Park,Congress Park,80206,39.73894,-104.95934,Apartment,Entire home/apt,4,1,1,2,,$95.00 ,16,4/21/19,95
31268104,Ellen,within an hour,f,Gateway / Green Valley Ranch,Gateway - Green Valley Ranch,80249,39.78673,-104.76214,House,Entire home/apt,16,4,6,16,,$449.00 ,1,4/7/19,100
31269841,Sierra,within an hour,f,Barnum West,Barnum West,80219,39.72248,-105.04406,House,Shared room,4,2,1,4,,$25.00 ,6,3/31/19,87
31282406,Michael,within an hour,t,Washington Virginia Vale,Washington Virginia Vale,80224,39.69771,-104.90835,Condominium,Private room,2,1,1,1,,$40.00 ,6,2/27/19,93
31284130,Michael,within an hour,t,Washington Virginia Vale,Washington Virginia Vale,80224,39.69694,-104.90844,Condominium,Entire home/apt,8,2,3,4,,$99.00 ,12,4/18/19,95
31289519,Sara,within an hour,f,North Capitol Hill,North Capitol Hill,80203,39.74471,-104.97906,Apartment,Entire home/apt,2,1,1,1,,$20.00 ,1,4/23/19,
31291903,Ria,within an hour,t,Congress Park,Congress Park,80206,39.73553,-104.95645,Apartment,Entire home/apt,5,1,2,5,,$199.00 ,3,4/23/19,100
31293289,Jerry,within an hour,f,East Colfax,East Colfax,80220,39.73789,-104.9018,House,Entire home/apt,7,1,3,5,,$95.00 ,8,3/15/19,100
31327581,Shalom,within an hour,t,Washington Virginia Vale,Washington Virginia Vale,80224,39.70344,-104.91634,House,Entire home/apt,6,1,2,3,,$109.00 ,16,4/17/19,94
31330099,Candace,within an hour,f,Five Points,Five Points,80205,39.75833,-104.98073,Townhouse,Entire home/apt,4,2.5,2,2,,$200.00 ,2,4/21/19,100
31330358,Chad,within a few hours,f,Regis,Regis,80212,39.78529,-105.0425,House,Private room,1,1,1,1,,$45.00 ,0,,
31336941,Paulo & Melanie,within an hour,t,Five Points,Five Points,80205,39.75092,-104.97699,House,Private room,3,1,1,1,,$99.00 ,7,4/15/19,100
31339930,SoBe,within an hour,f,CBD,CBD,80202,39.74932,-104.99234,Apartment,Entire home/apt,6,2,2,3,,$850.00 ,0,,
31339933,SoBe,within an hour,f,CBD,CBD,80202,39.75048,-104.99213,Apartment,Entire home/apt,6,2,2,3,,$850.00 ,0,,
31354956,Sasha,within an hour,f,University,University,80210,39.68455,-104.96163,Condominium,Entire home/apt,3,1,2,1,,$149.00 ,2,4/1/19,60
31356691,Thomas,within a few hours,f,Platt Park,Platt Park,80210,39.68356,-104.97751,Guesthouse,Entire home/apt,2,1,0,1,,$100.00 ,13,4/18/19,100
31363187,Catherine,within an hour,t,Baker,Baker,80223,39.71432,-104.99218,Condominium,Private room,2,1,1,1,,$50.00 ,34,4/25/19,100
31364596,Nicco,within an hour,f,Golden Triangle,Civic Center,80204,39.73796,-104.99341,Apartment,Entire home/apt,3,1,0,2,,$78.00 ,18,4/11/19,90
31378789,Colleen,within an hour,f,City Park,City Park,80206,39.74157,-104.95266,Townhouse,Private room,3,1,2,3,,$100.00 ,3,4/7/19,87
31380167,Tara,within an hour,t,West Colfax,West Colfax,80204,39.74626,-105.03034,Townhouse,Entire home/apt,5,2.5,2,2,,$130.00 ,17,4/19/19,98
31391903,Rita,within an hour,t,Stapleton,Stapleton,80238,39.79495,-104.89317,House,Private room,2,1,1,1,,$30.00 ,20,3/24/19,100
31393201,Lupita,within an hour,t,Kennedy,Kennedy,80014,39.66018,-104.86178,Apartment,Private room,2,1,1,1,,$55.00 ,6,3/30/19,97
31398949,Haridass,within an hour,f,Capitol Hill,Capitol Hill,80203,39.73344,-104.97977,Condominium,Entire home/apt,3,1,1,1,,$180.00 ,9,4/21/19,87
31404197,Ian,within an hour,f,West Colfax,West Colfax,80204,39.73858,-105.03705,Bungalow,Entire home/apt,6,1.5,2,1,,$125.00 ,4,2/25/19,90
31404621,Al,within an hour,f,West Colfax,West Colfax,80204,39.74073,-105.03882,Apartment,Entire home/apt,2,1.5,1,1,,$69.00 ,7,4/23/19,91
31405785,Loftium,within an hour,f,Washington Park,Washington Park,80210,39.69007,-104.9634,Guest suite,Entire home/apt,4,1,1,2,,$70.00 ,20,4/22/19,88
31461405,Karen,within an hour,f,Sloane Lake,Sloan Lake,80211,39.74773,-105.02913,Townhouse,Entire home/apt,6,3.5,3,3,,$400.00 ,1,4/11/19,100
31463248,Evolve,within an hour,f,Harvey Park,Harvey Park,80219,39.67161,-105.04901,Apartment,Entire home/apt,6,1,1,1,,$155.00 ,0,,
31473307,Fernando,within an hour,t,Sunnyside,Sunnyside,80211,39.77756,-105.00809,House,Entire home/apt,6,1.5,2,3,,$129.00 ,26,4/22/19,100
