OFFENSE_CATEGORY_ID,GEO_LON,GEO_LAT,NEIGHBORHOOD_ID
all-other-crimes,-105.0475412,39.6936442,mar-lee
public-disorder,-104.9544593,39.7771202,elyria-swansea
drug-alcohol,-104.9036904,39.718364,lowry-field
all-other-crimes,-104.9220996,39.764291,northeast-park-hill
auto-theft,-105.0162988,39.7394073,lincoln-park
public-disorder,-104.9880956,39.7059355,baker
drug-alcohol,-105.0246294,39.7332425,sun-valley
theft-from-motor-vehicle,-104.9952731,39.6973298,athmar-park
theft-from-motor-vehicle,-104.8969229,39.638429,hampden-south
burglary,-104.8980405,39.7624135,stapleton
other-crimes-against-persons,-104.8097548,39.7903534,montbello
drug-alcohol,-104.9656455,39.7397455,cheesman-park
burglary,-104.9866727,39.6769553,rosedale
drug-alcohol,-105.0251101,39.7184474,barnum
larceny,-105.0246847,39.7208944,valverde
larceny,-104.9916388,39.7452331,cbd
public-disorder,-105.0159967,39.6909435,ruby-hill
drug-alcohol,-104.9785942,39.7371516,capitol-hill
larceny,-105.0020779,39.7515232,union-station
larceny,-104.9805937,39.7202029,speer
white-collar-crime,-104.9416794,39.7217404,cherry-creek
all-other-crimes,-104.7513528,39.7749113,gateway-green-valley-ranch
drug-alcohol,-104.9941864,39.7465371,cbd
theft-from-motor-vehicle,-105.0152281,39.6787456,college-view-south-platte
burglary,-105.0153758,39.6789741,college-view-south-platte
theft-from-motor-vehicle,-104.9366604,39.6919876,virginia-village
white-collar-crime,-104.940358,39.6904074,virginia-village
larceny,-104.9040157,39.6696086,goldsmith
drug-alcohol,-104.9597928,39.7447673,city-park-west
theft-from-motor-vehicle,-105.0354804,39.7408792,west-colfax
white-collar-crime,-105.0481473,39.7689547,west-highland
drug-alcohol,-105.0270348,39.6871066,mar-lee
drug-alcohol,-105.0527395,39.7249659,barnum-west
larceny,-104.9277006,39.7074059,washington-virginia-vale
theft-from-motor-vehicle,-105.0101209,39.7034323,athmar-park
robbery,-105.0273451,39.6579113,harvey-park-south
all-other-crimes,-104.9684496,39.7432364,city-park-west
robbery,-105.0432519,39.696933,westwood
larceny,-104.9532152,39.7418489,city-park
robbery,-105.0424906,39.7401215,west-colfax
other-crimes-against-persons,-104.9935737,39.7397729,civic-center
auto-theft,-104.9821422,39.7512148,five-points
theft-from-motor-vehicle,-104.99247,39.7488165,cbd
robbery,-104.8890256,39.7409155,east-colfax
burglary,-104.9765811,39.7286488,capitol-hill
public-disorder,-105.0232165,39.6602062,college-view-south-platte
all-other-crimes,-104.8280958,39.790712,montbello
auto-theft,-104.928565,39.7548926,north-park-hill
theft-from-motor-vehicle,-104.9478357,39.7683952,clayton
burglary,-104.9675622,39.7444239,city-park-west
sexual-assault,,,southmoor-park
larceny,-104.987201,39.7126055,speer
white-collar-crime,-104.8960717,39.7407212,east-colfax
auto-theft,-104.9403739,39.6901961,virginia-village
theft-from-motor-vehicle,-105.0459413,39.6767352,harvey-park
all-other-crimes,-105.0023421,39.7548928,union-station
public-disorder,-105.013923,39.7830798,sunnyside
auto-theft,-104.9446397,39.7128954,cherry-creek
larceny,-105.0321863,39.7389335,west-colfax
public-disorder,-104.8964215,39.7401575,east-colfax
larceny,-104.9988367,39.7526844,union-station
arson,-104.9737106,39.7525061,five-points
theft-from-motor-vehicle,-104.9874358,39.7150114,speer
robbery,-105.0532135,39.6533454,bear-valley
auto-theft,-104.8962144,39.7344819,east-colfax
white-collar-crime,-104.9709662,39.7325467,cheesman-park
public-disorder,-104.9984527,39.721351,baker
all-other-crimes,-104.8155687,39.7962621,montbello
theft-from-motor-vehicle,-104.9002131,39.7595997,stapleton
theft-from-motor-vehicle,-104.9467212,39.7694249,clayton
white-collar-crime,-104.9939225,39.7461434,cbd
aggravated-assault,-104.9498406,39.7481912,city-park
theft-from-motor-vehicle,-104.9529134,39.726754,congress-park
auto-theft,-105.0513502,39.7053867,westwood
larceny,-104.9580603,39.7199997,cherry-creek
other-crimes-against-persons,-105.0250608,39.6894843,mar-lee
all-other-crimes,-104.9615598,39.7892923,elyria-swansea
larceny,-104.9925179,39.6773266,overland
public-disorder,-104.8939168,39.7403121,east-colfax
drug-alcohol,-104.8867036,39.7388636,east-colfax
auto-theft,-104.7698289,39.8103862,dia
burglary,-104.7455492,39.7802687,gateway-green-valley-ranch
other-crimes-against-persons,-104.986553,39.7418975,north-capitol-hill
public-disorder,-104.8964215,39.7401575,east-colfax
public-disorder,-104.883559,39.7814757,stapleton
larceny,-104.9526903,39.717526,cherry-creek
larceny,-104.9555008,39.7103766,belcaro
other-crimes-against-persons,-105.0528326,39.729334,villa-park
drug-alcohol,-104.9345697,39.69567,virginia-village
auto-theft,-104.9663424,39.7397514,cheesman-park
theft-from-motor-vehicle,-105.0042555,39.7317748,lincoln-park
auto-theft,-105.0269192,39.7374684,west-colfax
public-disorder,-104.8919004,39.7805198,stapleton
public-disorder,-105.0527578,39.7243318,barnum-west
auto-theft,-104.9798064,39.7424664,north-capitol-hill
theft-from-motor-vehicle,-105.0016225,39.7530586,union-station
auto-theft,-104.9098478,39.7136676,hilltop
auto-theft,-105.0242124,39.7695577,sunnyside
other-crimes-against-persons,-104.9770332,39.7376306,capitol-hill
auto-theft,-104.8412322,39.7818202,montbello
auto-theft,-104.8917267,39.7701885,stapleton
other-crimes-against-persons,-105.0068503,39.6959734,ruby-hill
theft-from-motor-vehicle,-104.9950869,39.7340747,lincoln-park
all-other-crimes,-104.9597346,39.6918488,washington-park
other-crimes-against-persons,-105.0067862,39.6975077,athmar-park
larceny,-104.9812915,39.7450535,north-capitol-hill
all-other-crimes,-104.9896181,39.7238469,baker
all-other-crimes,-104.8905792,39.7356306,east-colfax
auto-theft,-105.0324564,39.71121,westwood
drug-alcohol,-104.9881805,39.7513099,five-points
public-disorder,-105.0036262,39.7563834,union-station
larceny,-105.004527,39.7522281,union-station
theft-from-motor-vehicle,-104.9172698,39.654625,hampden
drug-alcohol,-104.9979493,39.7375378,lincoln-park
larceny,-105.0491273,39.6547381,harvey-park-south
public-disorder,-104.8619644,39.6584037,kennedy
white-collar-crime,-104.897946,39.7696879,stapleton
all-other-crimes,-105.0023421,39.7548928,union-station
public-disorder,-104.9509736,39.7406498,city-park
robbery,-104.9766968,39.7588912,five-points
all-other-crimes,-104.9844902,39.741452,north-capitol-hill
larceny,-104.8619644,39.6584037,kennedy
burglary,-105.0005355,39.7568562,union-station
all-other-crimes,-105.0050075,39.7284973,lincoln-park
theft-from-motor-vehicle,-104.9573032,39.6878212,cory-merrill
burglary,-105.0146937,39.7344675,lincoln-park
other-crimes-against-persons,-104.9006585,39.7670004,stapleton
larceny,-104.8486294,39.7810653,montbello
all-other-crimes,-105.0252183,39.7439541,west-colfax
auto-theft,-104.7701123,39.8248691,dia
theft-from-motor-vehicle,-105.0178482,39.7788601,sunnyside
robbery,-104.891583,39.7096899,windsor
public-disorder,-105.0144533,39.715266,valverde
larceny,-104.8451777,39.77082,stapleton
aggravated-assault,-105.0331925,39.6550603,harvey-park-south
public-disorder,-104.9694267,39.7682501,cole
auto-theft,-104.8650093,39.785948,montbello
larceny,-104.9386029,39.7605605,north-park-hill
larceny,-104.9888798,39.7578439,five-points
larceny,-104.9888824,39.7106389,baker
larceny,-105.0135395,39.7593841,highland
other-crimes-against-persons,-104.9596966,39.7434107,city-park
white-collar-crime,-105.0174839,39.7537287,jefferson-park
theft-from-motor-vehicle,-104.9088665,39.6989286,washington-virginia-vale
larceny,-105.0390591,39.7590558,west-highland
burglary,-105.0523845,39.7766987,berkeley
larceny,-105.0013634,39.7544768,union-station
auto-theft,-104.7702322,39.8044755,dia
aggravated-assault,-104.9681145,39.7644365,cole
theft-from-motor-vehicle,-105.0507904,39.6762432,harvey-park
all-other-crimes,-105.0297827,39.6858547,mar-lee
auto-theft,-104.8990967,39.7408602,east-colfax
theft-from-motor-vehicle,-104.9164565,39.7182962,hilltop
public-disorder,-104.9862773,39.7392362,capitol-hill
white-collar-crime,-104.8479993,39.7700121,stapleton
larceny,-105.0020114,39.7573868,union-station
white-collar-crime,-104.9097081,39.6259173,southmoor-park
burglary,-104.8765813,39.7083074,windsor
drug-alcohol,-105.0249923,39.7017061,athmar-park
drug-alcohol,-105.0324564,39.71121,westwood
larceny,-104.8978201,39.7677766,stapleton
larceny,-104.9999509,39.7530543,union-station
all-other-crimes,-105.0089185,39.6822692,college-view-south-platte
theft-from-motor-vehicle,-104.8965032,39.624461,hampden-south
all-other-crimes,-104.9922447,39.7479947,cbd
theft-from-motor-vehicle,-104.9922906,39.7126824,baker
burglary,-104.8482385,39.7760448,montbello
larceny,-104.9391229,39.6675466,university-hills
larceny,-104.8892702,39.7802042,stapleton
white-collar-crime,-104.9775385,39.7480841,five-points
other-crimes-against-persons,-104.8287107,39.7792651,montbello
theft-from-motor-vehicle,-105.0500852,39.7785182,berkeley
all-other-crimes,-104.9523292,39.7637849,clayton
auto-theft,-105.0114242,39.7679021,highland
all-other-crimes,-104.9967139,39.7536115,union-station
larceny,-104.9599269,39.7444467,city-park-west
public-disorder,-104.9214469,39.765795,northeast-park-hill
auto-theft,-104.9114556,39.7826095,northeast-park-hill
all-other-crimes,-105.0322284,39.7907225,regis
theft-from-motor-vehicle,-105.0207071,39.6844043,ruby-hill
public-disorder,-104.995555,39.7505676,union-station
white-collar-crime,-104.9979493,39.7375378,lincoln-park
all-other-crimes,-105.0251296,39.7234301,barnum
other-crimes-against-persons,-104.9819095,39.731684,capitol-hill
burglary,-104.9157703,39.6641028,hampden
public-disorder,-105.0265337,39.7629648,west-highland
larceny,-104.9887201,39.7251059,baker
theft-from-motor-vehicle,-104.9059737,39.693459,washington-virginia-vale
public-disorder,-105.0354426,39.7326213,villa-park
drug-alcohol,-104.9406942,39.6856843,cory-merrill
other-crimes-against-persons,-105.0042945,39.7327879,lincoln-park
all-other-crimes,-104.9167335,39.6866853,virginia-village
larceny,-104.9706918,39.7100012,washington-park
burglary,-104.9904584,39.7442178,cbd
drug-alcohol,-104.9888824,39.7106389,baker
other-crimes-against-persons,-104.9401734,39.7647847,northeast-park-hill
aggravated-assault,-105.0158368,39.7620263,highland
theft-from-motor-vehicle,-104.9831976,39.7619534,five-points
theft-from-motor-vehicle,-104.6738123,39.8492917,dia
other-crimes-against-persons,-104.8920102,39.7133077,lowry-field
all-other-crimes,-104.9883004,39.741702,cbd
larceny,-104.9006585,39.7670004,stapleton
public-disorder,-104.9903253,39.7126245,baker
auto-theft,-104.8178744,39.7974065,montbello
public-disorder,-104.9075582,39.7242447,hilltop
drug-alcohol,-104.9656455,39.7397455,cheesman-park
all-other-crimes,-104.9494594,39.7165556,cherry-creek
all-other-crimes,-104.9883004,39.741702,cbd
larceny,-104.9741047,39.7156114,speer
public-disorder,-104.8156607,39.7945002,montbello
public-disorder,-104.8529008,39.6587138,kennedy
larceny,-104.9404231,39.7112117,hilltop
larceny,-104.8757243,39.7574793,stapleton
theft-from-motor-vehicle,-104.9098478,39.7136676,hilltop
public-disorder,-104.8477201,39.7724895,stapleton
drug-alcohol,-104.9148756,39.6521066,hampden-south
larceny,-104.9926055,39.7453197,cbd
larceny,-104.8980209,39.6975833,windsor
arson,-105.0277473,39.7000288,westwood
sexual-assault,,,hale
white-collar-crime,-104.875709,39.7036769,windsor
all-other-crimes,-104.9923126,39.737154,civic-center
other-crimes-against-persons,-104.8967288,39.7461932,east-colfax
larceny,-105.0218977,39.6775787,college-view-south-platte
white-collar-crime,-104.7739393,39.8176865,dia
drug-alcohol,-104.9684633,39.7400108,cheesman-park
all-other-crimes,-104.8237076,39.7929682,montbello
all-other-crimes,-104.9874173,39.7272745,civic-center
white-collar-crime,-104.7120202,39.8373508,dia
larceny,-104.986553,39.7418975,north-capitol-hill
theft-from-motor-vehicle,-104.8823661,39.6527803,hampden-south
other-crimes-against-persons,-104.8770149,39.7027037,windsor
other-crimes-against-persons,-104.9123104,39.6785453,virginia-village
larceny,-105.0013634,39.7544768,union-station
all-other-crimes,-104.9803997,39.7401437,north-capitol-hill
other-crimes-against-persons,-104.9904797,39.7280757,lincoln-park
theft-from-motor-vehicle,-105.048792,39.7743543,berkeley
aggravated-assault,-104.9587974,39.7401177,congress-park
all-other-crimes,-104.9923126,39.737154,civic-center
public-disorder,-104.7607075,39.7855836,gateway-green-valley-ranch
public-disorder,-105.0226079,39.749725,jefferson-park
larceny,-104.9742546,39.6818502,platt-park
larceny,-104.9417147,39.6677182,university-park
public-disorder,-104.985339,39.7585532,five-points
other-crimes-against-persons,-104.9863653,39.7641223,five-points
drug-alcohol,-104.9799135,39.7400208,capitol-hill
larceny,-104.9809003,39.6878893,platt-park
all-other-crimes,-105.0528326,39.729334,villa-park
larceny,-104.9011599,39.7703522,stapleton
larceny,-104.941682,39.7120303,cherry-creek
drug-alcohol,-104.9730966,39.7400317,capitol-hill
public-disorder,-105.0601887,39.6522186,bear-valley
auto-theft,-104.6738123,39.8492917,dia
larceny,-104.7676476,39.8014561,dia
larceny,-105.0083096,39.7372439,lincoln-park
public-disorder,-104.8964215,39.7401575,east-colfax
drug-alcohol,-104.988774,39.7518615,five-points
larceny,-104.9882243,39.7375179,civic-center
auto-theft,-104.7550997,39.7815484,gateway-green-valley-ranch
public-disorder,-104.938709,39.7361995,hale
public-disorder,-104.8960821,39.7374516,east-colfax
public-disorder,-104.9761988,39.7698452,five-points
all-other-crimes,-105.0010219,39.6690117,college-view-south-platte
sexual-assault,,,south-park-hill
larceny,-104.9625855,39.7395202,cheesman-park
public-disorder,-104.8964215,39.7401575,east-colfax
other-crimes-against-persons,-104.9935737,39.7397729,civic-center
theft-from-motor-vehicle,-105.0491273,39.6547381,harvey-park-south
auto-theft,-104.8899781,39.72217,lowry-field
aggravated-assault,-104.9261011,39.6652573,university-hills
theft-from-motor-vehicle,-104.9337914,39.7485269,south-park-hill
aggravated-assault,-104.8917267,39.7701885,stapleton
theft-from-motor-vehicle,-105.008249,39.7671861,highland
drug-alcohol,-104.9873917,39.7502358,five-points
all-other-crimes,-104.9947155,39.7397366,civic-center
aggravated-assault,-104.9826508,39.7357942,capitol-hill
auto-theft,-104.9775007,39.7292953,capitol-hill
all-other-crimes,-104.9025371,39.7673778,stapleton
all-other-crimes,-104.9339801,39.6784457,university-hills
drug-alcohol,-104.8866399,39.7404556,east-colfax
all-other-crimes,-105.0256144,39.6669886,harvey-park-south
theft-from-motor-vehicle,-104.7733171,39.7932418,gateway-green-valley-ranch
drug-alcohol,-105.0322597,39.718325,barnum
theft-from-motor-vehicle,-104.9679842,39.728635,country-club
all-other-crimes,-104.8932034,39.7397401,east-colfax
public-disorder,-105.0261279,39.6803824,harvey-park
other-crimes-against-persons,-104.9037724,39.7404997,south-park-hill
public-disorder,-105.0484732,39.7398893,west-colfax
larceny,-105.0163554,39.7342959,lincoln-park
all-other-crimes,-105.0158357,39.7874334,chaffee-park
larceny,-104.989029,39.6861102,overland
drug-alcohol,-104.8356616,39.7948124,montbello
theft-from-motor-vehicle,-104.8951928,39.7465642,east-colfax
all-other-crimes,-105.040161,39.7331422,villa-park
larceny,-104.9861591,39.7510046,five-points
larceny,-105.0464983,39.7406531,west-colfax
burglary,-104.9415438,39.7302969,congress-park
all-other-crimes,-104.9883004,39.741702,cbd
larceny,-104.7706825,39.7834331,gateway-green-valley-ranch
all-other-crimes,-105.0061601,39.7450644,auraria
public-disorder,-104.7733171,39.7932418,gateway-green-valley-ranch
larceny,-104.9913077,39.7443148,cbd
all-other-crimes,-104.9893585,39.7429063,cbd
burglary,-104.9839348,39.7405711,north-capitol-hill
aggravated-assault,-105.0376471,39.6970181,westwood
auto-theft,-104.777107,39.8074004,dia
burglary,-104.9625344,39.7109278,washington-park
auto-theft,-104.7792891,39.7831649,gateway-green-valley-ranch
all-other-crimes,-104.9913077,39.7443148,cbd
auto-theft,-105.0302281,39.7865473,regis
larceny,-105.0095553,39.7553815,highland
white-collar-crime,-104.9852318,39.7285854,capitol-hill
drug-alcohol,-104.9873914,39.7400591,civic-center
public-disorder,-104.9884269,39.6868214,overland
auto-theft,-104.8832551,39.7877058,stapleton
auto-theft,-104.9935344,39.7521209,union-station
auto-theft,-104.7704154,39.80499,dia
all-other-crimes,-105.0250858,39.7020771,westwood
public-disorder,-104.9714682,39.7461326,city-park-west
